Dissect Code,AssmtCode_1,Year,SiteCode,SiteYear,NUMDISSECTED PER HOST PER SITE ASS.,HOSTSPECIES,SITE VISIT,SVL,STAGE,MALF,SEX,DISSECTED,ALARIA,THICKIE,CLINO,ECHINO,FIB,GLOB,RIB,MANO,HAEMATO,HALIPEGUS,OSWALDO,OPALPREZ2,NYCTOPREZ2,TRITRICHPREZ2,GORGOD,NEMATODE,UNKN,LARVTREMRICH,LARVTREMTOT,BDPOS,BDZE,RVPOS,RVLOAD
BARN_20130701_RACA_002,BARN_20130701,2013,BARN,BARN_2013,11,RACA,2,44.72,META,FALSE,M,1,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,0,0,NA,NA
BARN_20130701_RACA_003,BARN_20130701,2013,BARN,BARN_2013,11,RACA,2,47.31,META,FALSE,F,1,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,0,0,0,0
BARN_20130701_RACA_004,BARN_20130701,2013,BARN,BARN_2013,11,RACA,2,50.01,META,FALSE,F,1,0,0,0,132,0,0,2,0,0,0,0,0,0,0,0,0,0,2,134,0,0,0,0
BARN_20130701_RACA_005,BARN_20130701,2013,BARN,BARN_2013,11,RACA,2,26.82,META,FALSE,F,1,0,0,0,177,0,0,2,0,38,0,0,0,0,0,0,0,0,2,179,0,0,0,0
BARN_20130701_RACA_006,BARN_20130701,2013,BARN,BARN_2013,11,RACA,2,40.21,META,FALSE,F,1,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108,0,0,0,0
BARN_20130701_RACA_007,BARN_20130701,2013,BARN,BARN_2013,11,RACA,2,50.37,META,FALSE,F,1,0,0,0,97,0,0,12,0,0,0,0,0,0,0,0,0,0,2,109,0,0,0,0
BARN_20130701_RACA_008,BARN_20130701,2013,BARN,BARN_2013,11,RACA,2,55.78,META,FALSE,M,1,3,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,101,0,0,0,0
BARN_20130701_RACA_009,BARN_20130701,2013,BARN,BARN_2013,11,RACA,2,84.36,ADULT,FALSE,F,1,0,0,0,447,0,0,0,0,135,0,0,0,0,0,0,0,0,1,447,0,0,0,0
BARN_20130701_RACA_010,BARN_20130701,2013,BARN,BARN_2013,11,RACA,2,98.89,ADULT,FALSE,F,1,0,0,0,103,0,0,0,0,22,0,0,0,0,0,0,0,0,1,103,0,0,0,0
BARN_20130701_RACA_011,BARN_20130701,2013,BARN,BARN_2013,11,RACA,2,92.35,ADULT,FALSE,M,1,0,0,0,143,0,0,0,0,11,0,0,0,0,0,0,0,0,1,143,0,0,0,0
BARN_20130701_TATO_001,BARN_20130701,2013,BARN,BARN_2013,15,TATO,2,24.45,Larva,FALSE,U,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,18,0,0,1,0.0154535535
BARN_20130701_TATO_002,BARN_20130701,2013,BARN,BARN_2013,15,TATO,2,25.62,Larva,FALSE,U,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1.5358549582
BARN_20130701_TATO_003,BARN_20130701,2013,BARN,BARN_2013,15,TATO,2,26.32,Larva,FALSE,U,1,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,1,94,0,0,1,0.8374399043
BARN_20130701_TATO_004,BARN_20130701,2013,BARN,BARN_2013,15,TATO,2,22.44,Larva,FALSE,M,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,21,0,0,1,0.0215950859
BARN_20130701_TATO_005,BARN_20130701,2013,BARN,BARN_2013,15,TATO,2,24.87,Larva,FALSE,U,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0.0044722079
BARN_20130701_TATO_006,BARN_20130701,2013,BARN,BARN_2013,15,TATO,2,25.25,Larva,FALSE,U,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1,0.3035164347
BARN_20130701_TATO_007,BARN_20130701,2013,BARN,BARN_2013,15,TATO,2,26.09,Larva,FALSE,U,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0.0523523532
BARN_20130701_TATO_008,BARN_20130701,2013,BARN,BARN_2013,15,TATO,2,22.22,Larva,FALSE,M,1,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,2,16,0,0,1,0.0171680901
BARN_20130701_TATO_009,BARN_20130701,2013,BARN,BARN_2013,15,TATO,2,26.79,Larva,FALSE,U,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,24,0,0,1,0.0614177716
BARN_20130701_TATO_010,BARN_20130701,2013,BARN,BARN_2013,15,TATO,2,25.31,Larva,FALSE,U,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,12,0,0,1,0.0753358038
BARN_20130701_TATO_011,BARN_20130701,2013,BARN,BARN_2013,15,TATO,2,25.83,Larva,FALSE,U,1,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,2,16,0,0,1,0.1234019502
BARN_20130701_TATO_012,BARN_20130701,2013,BARN,BARN_2013,15,TATO,2,26.34,Larva,FALSE,U,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0.0439738208
BARN_20130701_TATO_013,BARN_20130701,2013,BARN,BARN_2013,15,TATO,2,21.83,Larva,FALSE,U,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,NA,NA
BARN_20130701_TATO_014,BARN_20130701,2013,BARN,BARN_2013,15,TATO,2,24.38,Larva,FALSE,U,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,1,6,0,0,1,1.4029005746
BARN_20130701_TATO_015,BARN_20130701,2013,BARN,BARN_2013,15,TATO,2,22.46,Larva,FALSE,U,1,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,1,36,0,0,1,0.8428735411
BASSGCP_20130708_RACA_001,BASSGCP_20130708,2013,BASSGCP,BASSGCP_2013,1,RACA,2,47.44,META,FALSE,M,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2162807125
BNPND001_20130710_PSRE_003,BNPND001_20130710,2013,BNPND001,BNPND001_2013,15,PSRE,2,19.41,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4.2858957748,NA,NA
BNPND001_20130710_PSRE_004,BNPND001_20130710,2013,BNPND001,BNPND001_2013,15,PSRE,2,16.55,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,100.7482735316,0,0
BNPND001_20130710_PSRE_005,BNPND001_20130710,2013,BNPND001,BNPND001_2013,15,PSRE,2,16.46,META,FALSE,F,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,3.2725239421,NA,NA
BNPND001_20130710_PSRE_006,BNPND001_20130710,2013,BNPND001,BNPND001_2013,15,PSRE,2,16.94,META,FALSE,F,1,0,0,0,146,0,0,3,0,0,0,0,1,1,1,0,0,0,2,149,0,0,0,0
BNPND001_20130710_PSRE_007,BNPND001_20130710,2013,BNPND001,BNPND001_2013,15,PSRE,2,14.98,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,114.0170844396,0,0
BNPND001_20130710_PSRE_008,BNPND001_20130710,2013,BNPND001,BNPND001_2013,15,PSRE,2,18.52,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2.7971757203,0,0
BNPND001_20130710_PSRE_009,BNPND001_20130710,2013,BNPND001,BNPND001_2013,15,PSRE,2,16.98,META,FALSE,M,1,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,3,1,9.0059153487,0,0
BNPND001_20130710_PSRE_010,BNPND001_20130710,2013,BNPND001,BNPND001_2013,15,PSRE,2,15.74,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,76.8674381574,0,0
BNPND001_20130710_PSRE_011,BNPND001_20130710,2013,BNPND001,BNPND001_2013,15,PSRE,2,17.17,META,FALSE,F,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,3.4789283772,0,0
BNPND001_20130710_PSRE_012,BNPND001_20130710,2013,BNPND001,BNPND001_2013,15,PSRE,2,14,META,FALSE,M,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0
BNPND001_20130710_PSRE_013,BNPND001_20130710,2013,BNPND001,BNPND001_2013,15,PSRE,2,16.86,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,224.2693456014,0,0
BNPND001_20130710_PSRE_014,BNPND001_20130710,2013,BNPND001,BNPND001_2013,15,PSRE,2,15.27,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1429.9261856079,0,0
BNPND001_20130710_PSRE_015,BNPND001_20130710,2013,BNPND001,BNPND001_2013,15,PSRE,2,19.12,META,FALSE,M,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
BNPND001_20130710_PSRE_001,BNPND001_20130710,2013,BNPND001,BNPND001_2013,15,PSRE,2,18.85,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.7461317182,NA,NA
BNPND002_20130626_PSRE_001,BNPND002_20130626,2013,BNPND002,BNPND002_2013,3,PSRE,2,19.97,META,FALSE,F,1,0,0,0,181,0,0,0,0,0,0,0,1,0,0,0,0,0,1,181,0,0,1,0.2480551665
BNPND002_20130626_PSRE_002,BNPND002_20130626,2013,BNPND002,BNPND002_2013,3,PSRE,2,19.93,META,FALSE,F,1,0,0,0,82,0,0,0,0,0,0,0,1,0,0,0,0,0,1,82,0,0,NA,NA
BNPND002_20130626_PSRE_003,BNPND002_20130626,2013,BNPND002,BNPND002_2013,3,PSRE,2,18.49,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,NA,NA
BNPND002_20130710_PSRE_004,BNPND002_20130710,2013,BNPND002,BNPND002_2013,11,PSRE,2,18.63,META,TRUE,F,1,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11,0,0,0,0
BNPND002_20130710_PSRE_005,BNPND002_20130710,2013,BNPND002,BNPND002_2013,11,PSRE,2,19.7,META,FALSE,M,1,0,0,0,18,0,0,0,0,0,0,0,1,1,0,0,0,0,1,18,0,0,0,0
BNPND002_20130710_PSRE_007,BNPND002_20130710,2013,BNPND002,BNPND002_2013,11,PSRE,2,16.4,META,FALSE,F,1,0,0,0,348,0,0,0,0,0,0,0,1,0,0,0,0,0,1,348,0,0,0,0
BNPND002_20130710_PSRE_008,BNPND002_20130710,2013,BNPND002,BNPND002_2013,11,PSRE,2,20.22,META,FALSE,M,1,0,0,0,161,0,0,0,0,0,0,0,1,1,1,0,0,0,1,161,0,0,0,0
BNPND002_20130710_PSRE_009,BNPND002_20130710,2013,BNPND002,BNPND002_2013,11,PSRE,2,20.95,META,FALSE,F,1,0,0,0,25,0,0,0,0,0,0,0,1,0,1,0,0,0,1,25,0,0,0,0
BNPND002_20130710_PSRE_010,BNPND002_20130710,2013,BNPND002,BNPND002_2013,11,PSRE,2,17.66,META,FALSE,F,1,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20,0,0,0,0
BNPND002_20130710_PSRE_011,BNPND002_20130710,2013,BNPND002,BNPND002_2013,11,PSRE,2,18.16,META,FALSE,F,1,0,0,0,37,0,0,1,0,0,0,0,1,0,0,0,0,0,2,38,0,0,0,0
BNPND002_20130710_PSRE_012,BNPND002_20130710,2013,BNPND002,BNPND002_2013,11,PSRE,2,19.46,META,FALSE,F,1,0,0,0,49,0,0,0,0,0,0,0,1,0,0,0,0,0,1,49,1,0.3699050844,0,0
BNPND002_20130710_PSRE_013,BNPND002_20130710,2013,BNPND002,BNPND002_2013,11,PSRE,2,18.06,META,FALSE,F,1,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19,0,0,NA,NA
BNPND002_20130710_PSRE_014,BNPND002_20130710,2013,BNPND002,BNPND002_2013,11,PSRE,2,20.03,META,FALSE,F,1,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,0,0,0
BNPND002_20130710_PSRE_015,BNPND002_20130710,2013,BNPND002,BNPND002_2013,11,PSRE,2,17.68,META,FALSE,M,1,0,0,0,81,0,0,1,0,0,0,0,1,1,1,0,0,0,2,82,0,0,NA,NA
BNPND002_20130710_PSRE_006,BNPND002_20130710,2013,BNPND002,BNPND002_2013,11,PSRE,2,19.49,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
BNPND002_20130626_TAGR_001,BNPND002_20130626,2013,BNPND002,BNPND002_2013,2,TAGR,2,22.03,META,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0800985339
BNPND002_20130626_TAGR_002,BNPND002_20130626,2013,BNPND002,BNPND002_2013,2,TAGR,2,14.43,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0085395406
BNPND005_20130731_PSRE_001,BNPND005_20130731,2013,BNPND005,BNPND005_2013,15,PSRE,2,16.47,META,FALSE,F,1,0,0,0,17,0,0,0,0,0,0,0,1,1,0,0,0,0,1,17,0,0,0,0
BNPND005_20130731_PSRE_007,BNPND005_20130731,2013,BNPND005,BNPND005_2013,15,PSRE,2,18.08,META,FALSE,F,1,0,0,0,41,0,0,0,0,0,0,0,1,1,0,0,0,0,1,41,0,0,NA,NA
BNPND005_20130731_PSRE_002,BNPND005_20130731,2013,BNPND005,BNPND005_2013,15,PSRE,2,17.04,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA
BNPND005_20130731_PSRE_006,BNPND005_20130731,2013,BNPND005,BNPND005_2013,15,PSRE,2,19.75,META,FALSE,M,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0
BNPND005_20130731_PSRE_008,BNPND005_20130731,2013,BNPND005,BNPND005_2013,15,PSRE,2,19.86,META,FALSE,F,1,0,0,0,14,0,0,0,0,0,0,0,1,1,0,0,0,0,1,14,0,0,0,0
BNPND005_20130731_PSRE_009,BNPND005_20130731,2013,BNPND005,BNPND005_2013,15,PSRE,2,21.72,META,FALSE,F,1,0,0,0,4,0,0,4,0,0,0,0,1,0,1,0,0,0,2,8,0,0,NA,NA
BNPND005_20130731_PSRE_010,BNPND005_20130731,2013,BNPND005,BNPND005_2013,15,PSRE,2,17.52,META,FALSE,M,1,0,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24,0,0,0,0
BNPND005_20130731_PSRE_012,BNPND005_20130731,2013,BNPND005,BNPND005_2013,15,PSRE,2,18.21,META,FALSE,M,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0
BNPND005_20130731_PSRE_013,BNPND005_20130731,2013,BNPND005,BNPND005_2013,15,PSRE,2,20.62,Larva,FALSE,F,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0,0,0,0
BNPND005_20130731_PSRE_004,BNPND005_20130731,2013,BNPND005,BNPND005_2013,15,PSRE,2,21.06,META,FALSE,M,1,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,1,1,103,0,0,NA,NA
BNPND005_20130731_PSRE_005,BNPND005_20130731,2013,BNPND005,BNPND005_2013,15,PSRE,2,15.97,META,FALSE,F,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
BNPND005_20130731_PSRE_011,BNPND005_20130731,2013,BNPND005,BNPND005_2013,15,PSRE,2,18.23,META,FALSE,F,1,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0,0,0,0
BNPND005_20130731_PSRE_014,BNPND005_20130731,2013,BNPND005,BNPND005_2013,15,PSRE,2,20.53,META,FALSE,U,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
BNPND005_20130731_PSRE_015,BNPND005_20130731,2013,BNPND005,BNPND005_2013,15,PSRE,2,20.57,META,FALSE,F,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
BNPND005_20130731_TAGR_001,BNPND005_20130731,2013,BNPND005,BNPND005_2013,8,TAGR,2,15.07,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNPND005_20130731_TAGR_002,BNPND005_20130731,2013,BNPND005,BNPND005_2013,8,TAGR,2,19.86,Larva,FALSE,U,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
BNPND005_20130731_TAGR_003,BNPND005_20130731,2013,BNPND005,BNPND005_2013,8,TAGR,2,24.08,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BNPND005_20130731_TAGR_004,BNPND005_20130731,2013,BNPND005,BNPND005_2013,8,TAGR,2,24.1,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNPND005_20130731_TAGR_005,BNPND005_20130731,2013,BNPND005,BNPND005_2013,8,TAGR,2,21.88,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNPND005_20130731_TAGR_006,BNPND005_20130731,2013,BNPND005,BNPND005_2013,8,TAGR,2,23.91,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNPND005_20130731_TAGR_008,BNPND005_20130731,2013,BNPND005,BNPND005_2013,8,TAGR,2,23.04,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNPND011_20130731_TATO_002,BNPND011_20130731,2013,BNPND011,BNPND011_2013,15,TATO,2,27.65,Larva,FALSE,U,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,2.75453235066629E-005
BNPND011_20130731_TATO_003,BNPND011_20130731,2013,BNPND011,BNPND011_2013,15,TATO,2,26.77,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4419302667
BNPND011_20130731_TATO_004,BNPND011_20130731,2013,BNPND011,BNPND011_2013,15,TATO,2,31.21,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0140959791
BNPND011_20130731_TATO_006,BNPND011_20130731,2013,BNPND011,BNPND011_2013,15,TATO,2,28.54,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0001211416
BNPND011_20130731_TATO_007,BNPND011_20130731,2013,BNPND011,BNPND011_2013,15,TATO,2,28.44,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0267684695
BNPND011_20130731_TATO_009,BNPND011_20130731,2013,BNPND011,BNPND011_2013,15,TATO,2,29.48,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7155843483749E-005
BNPND011_20130731_TATO_012,BNPND011_20130731,2013,BNPND011,BNPND011_2013,15,TATO,2,20.96,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0332307108
BNPND011_20130731_TATO_013,BNPND011_20130731,2013,BNPND011,BNPND011_2013,15,TATO,2,30.21,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0001396163
BNPND011_20130731_TATO_014,BNPND011_20130731,2013,BNPND011,BNPND011_2013,15,TATO,2,30.56,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0003325985
BNPND011_20130731_TATO_015,BNPND011_20130731,2013,BNPND011,BNPND011_2013,15,TATO,2,30.86,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0029936964
BNPND019_20130713_PSRE_001,BNPND019_20130713,2013,BNPND019,BNPND019_2013,15,PSRE,2,19.4,META,FALSE,F,1,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,1,11,0,0,1,0.0326609816
BNPND019_20130713_PSRE_003,BNPND019_20130713,2013,BNPND019,BNPND019_2013,15,PSRE,2,19.56,META,FALSE,F,1,0,0,0,1,0,0,8,0,0,0,0,1,1,0,0,0,0,2,9,1,896.9546254476,1,0.0036515809
BNPND019_20130713_PSRE_004,BNPND019_20130713,2013,BNPND019,BNPND019_2013,15,PSRE,2,18.51,META,FALSE,M,1,0,0,0,41,0,0,7,0,0,0,0,1,0,0,0,0,0,2,48,1,66.6238649686,1,0.0002592834
BNPND019_20130713_PSRE_005,BNPND019_20130713,2013,BNPND019,BNPND019_2013,15,PSRE,2,20.75,META,FALSE,F,1,0,0,0,16,0,0,3,0,0,0,0,1,0,0,0,0,0,2,19,0,0,1,0.0156329165
BNPND019_20130713_PSRE_011,BNPND019_20130713,2013,BNPND019,BNPND019_2013,15,PSRE,2,20.15,META,FALSE,F,1,0,0,0,12,0,0,10,0,0,0,0,1,0,0,0,0,0,2,22,1,1.0422647248,1,2.66001827014788E-005
BNPND019_20130713_PSRE_012,BNPND019_20130713,2013,BNPND019,BNPND019_2013,15,PSRE,2,17.82,META,FALSE,F,1,0,0,0,45,0,0,4,0,0,0,0,1,1,0,0,0,0,2,49,0,0,1,1.4006978071
BNPND019_20130713_PSRE_013,BNPND019_20130713,2013,BNPND019,BNPND019_2013,15,PSRE,2,21.4,META,FALSE,M,1,0,0,0,19,0,0,10,0,0,0,0,1,1,0,0,0,0,2,29,0,0,1,0.0009161072
BNPND019_20130713_PSRE_015,BNPND019_20130713,2013,BNPND019,BNPND019_2013,15,PSRE,2,20.38,META,FALSE,M,1,0,0,0,10,0,0,7,0,0,0,0,1,0,0,0,0,0,2,17,0,0,1,0.001427661
BNPND019_20130713_PSRE_010,BNPND019_20130713,2013,BNPND019,BNPND019_2013,15,PSRE,2,19.08,META,TRUE,F,1,0,0,0,19,0,0,11,0,0,0,0,0,0,0,0,0,0,2,30,0,0,1,0.0065456722
BNPND019_20130713_TATO_002,BNPND019_20130713,2013,BNPND019,BNPND019_2013,4,TATO,2,18.59,Larva,FALSE,U,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,1,8.3033495148,1,0.152589117
BNPND019_20130713_TATO_003,BNPND019_20130713,2013,BNPND019,BNPND019_2013,4,TATO,2,17.39,Subadult,FALSE,U,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,14,0,0,1,0.167563203
BNPND019_20130713_TATO_004,BNPND019_20130713,2013,BNPND019,BNPND019_2013,4,TATO,2,17.48,Larva,FALSE,U,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,4.7964642792
BNPND020_20130715_PSRE_002,BNPND020_20130715,2013,BNPND020,BNPND020_2013,15,PSRE,2,16.51,META,FALSE,F,1,0,0,0,11,0,0,5,0,0,0,0,1,1,0,0,0,0,2,16,1,48.4945789973,1,0.002304487
BNPND020_20130715_PSRE_004,BNPND020_20130715,2013,BNPND020,BNPND020_2013,15,PSRE,2,21,META,FALSE,F,1,0,0,0,92,0,0,10,0,0,0,0,1,0,0,0,0,0,2,102,1,8.6306174348,1,0.0010907237
BNPND020_20130715_PSRE_007,BNPND020_20130715,2013,BNPND020,BNPND020_2013,15,PSRE,2,17.97,META,FALSE,M,1,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5,1,62.3318084081,1,0.0036130263
BNPND020_20130715_PSRE_008,BNPND020_20130715,2013,BNPND020,BNPND020_2013,15,PSRE,2,17.95,META,FALSE,F,1,0,0,0,0,0,0,25,0,0,0,0,1,1,0,0,0,0,1,25,1,20.2456678947,1,0.0167278397
BNPND020_20130715_PSRE_011,BNPND020_20130715,2013,BNPND020,BNPND020_2013,15,PSRE,2,19.01,META,FALSE,F,1,0,0,0,1,0,0,11,0,0,0,0,1,0,0,0,0,0,2,12,1,449.2299016317,1,0.0707835962
BNPND020_20130715_PSRE_013,BNPND020_20130715,2013,BNPND020,BNPND020_2013,15,PSRE,2,16.89,META,FALSE,F,1,0,0,0,5,0,0,23,0,0,0,0,1,0,0,0,0,0,2,28,1,75.3678123156,1,2.0138509054
BNPND020_20130715_PSRE_014,BNPND020_20130715,2013,BNPND020,BNPND020_2013,15,PSRE,2,16.88,META,FALSE,M,1,0,0,0,30,0,0,7,0,0,0,0,1,1,0,0,0,0,2,37,1,72.7609403928,1,0.0007372953
BNPND020_20130715_PSRE_015,BNPND020_20130715,2013,BNPND020,BNPND020_2013,15,PSRE,2,14.79,META,FALSE,F,1,0,0,0,9,0,0,5,0,0,0,0,1,0,0,0,0,0,2,14,1,147.6135206223,1,0.011870461
BNPND020_20130715_PSRE_009,BNPND020_20130715,2013,BNPND020,BNPND020_2013,15,PSRE,2,18.65,META,FALSE,F,1,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,1,11,1,204.0552616119,1,0.0258286446
BNPND020_20130715_PSRE_003,BNPND020_20130715,2013,BNPND020,BNPND020_2013,15,PSRE,2,15.99,META,FALSE,F,1,0,0,0,58,0,0,4,0,0,0,0,0,0,0,0,0,0,2,62,1,9.3897667527,1,0.0009366402
BNPND020_20130715_PSRE_010,BNPND020_20130715,2013,BNPND020,BNPND020_2013,15,PSRE,2,15.46,META,TRUE,F,1,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,2,18,1,1202.8912734985,NA,NA
BNPND020_20130715_TAGR_001,BNPND020_20130715,2013,BNPND020,BNPND020_2013,15,TAGR,2,16.01,Larva,FALSE,U,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0.023252662
BNPND020_20130715_TAGR_002,BNPND020_20130715,2013,BNPND020,BNPND020_2013,15,TAGR,2,15.25,Subadult,FALSE,U,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0.0033517655
BNPND020_20130715_TAGR_003,BNPND020_20130715,2013,BNPND020,BNPND020_2013,15,TAGR,2,15.59,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0061428543
BNPND020_20130715_TAGR_004,BNPND020_20130715,2013,BNPND020,BNPND020_2013,15,TAGR,2,17.87,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001400311
BNPND020_20130715_TAGR_005,BNPND020_20130715,2013,BNPND020,BNPND020_2013,15,TAGR,2,16.77,Larva,FALSE,U,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0700397588
BNPND020_20130715_TAGR_006,BNPND020_20130715,2013,BNPND020,BNPND020_2013,15,TAGR,2,13.11,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6497290234,1,0.1533530726
